Id;X;Y
582;9.466268797272589e-01;3.195008921207418e-01
583;1.260304512794789e+00;7.460635186070202e-01
584;1.240094918059941e+00;8.430213797842968e-01
585;1.198021266945598e+00;5.986889963979745e-01
586;1.260867592387873e+00;6.713409340129207e-01
587;1.187847273054665e+00;6.685120321657501e-01
588;1.774846778159326e+00;8.423738629114629e-01
589;1.331770031309954e+00;6.819655410195362e-01
590;5.016602447608134e-01;1.776797181116918e-01
591;4.461434414596256e-01;1.637191078606925e-01
592;4.164145936525628e-01;2.260881487851953e-01
593;1.157366497274000e-01;7.968301623147321e-01
594;6.567470139666319e-01;5.907490673905984e-01
595;1.680584711703182e+00;4.157906990853604e-01
596;1.683467698178912e+00;3.321697401773078e-01
597;3.068514418212804e-01;4.501523866774894e-01
598;1.611921685676964e+00;4.998411089766638e-02
599;8.705357142857142e-02;1.391369047619047e-01
600;7.281796786694196e-01;1.044166494164739e-01
601;7.989022708773116e-01;1.335065715316570e-01
602;1.035366263440860e+00;7.812500000000000e-01
603;9.646337365591398e-01;2.187500000000000e-01
604;1.947664889945576e+00;2.379539903879314e-01
605;3.926297647932377e-02;7.768400102441044e-01
606;1.953355079729771e+00;3.022607342411858e-01
607;1.952710396445436e+00;8.894279167759706e-01
608;2.025020918903223e-01;7.580682236912122e-01
609;2.863058150882537e-01;7.610466727873407e-01
610;6.150887328904475e-01;3.252678372248912e-01
611;1.765642789176612e+00;4.750098699274889e-02
612;1.346539454794899e+00;3.955944504845652e-01
613;1.880491007058639e+00;6.408194577838757e-01
614;1.770894183046628e+00;4.859891199079122e-01
615;9.451727078702149e-01;6.091191504510992e-01
616;6.169021825537381e-01;5.470548201952491e-01
617;1.552344017785839e+00;2.415978044567841e-01
618;1.413400205212112e+00;3.345355389017144e-01
619;1.433042542148262e+00;2.874451983062203e-01
620;1.771422318026219e+00;1.018671632113403e-01
621;1.482016430786980e+00;9.557386823270875e-01
622;1.292326611124351e+00;1.303998246829342e-01
623;1.141932748256833e+00;1.970999146683107e-01
624;1.410982926588564e+00;6.366221231066083e-01
625;1.451039979608380e+00;5.044792565349181e-01
626;9.549797981130124e-01;9.506586474743631e-01
627;1.866356070642032e+00;2.696459895282062e-01
628;9.155474388155705e-01;2.318765101881430e-01
629;9.592009147737023e-01;2.739127506583005e-01
630;1.615195268604971e+00;9.621198838828976e-02
631;8.883219556851151e-01;7.388103999352057e-01
632;1.117243990993725e+00;8.064309078172824e-01
633;1.633158399956731e+00;5.544369770911364e-01
634;1.860361531232411e-01;3.501966785781518e-01
635;1.902173203022806e+00;4.703236107662080e-01
636;3.902805817595933e-01;7.074976073395953e-01
637;3.328706471714113e-01;6.881798066304912e-01
638;8.672019878241604e-01;2.689964883510670e-01
639;3.437500000000000e-01;3.432762533393183e-02
640;8.900518111551305e-01;4.185426604225161e-01
641;1.299311548240087e+00;4.435708960110829e-02
642;4.980079538413489e-01;8.482274962401365e-01
643;1.516731669828144e+00;7.854423987615681e-01
644;8.607184684322772e-02;4.534839641042523e-01
645;1.915556626922669e+00;3.918233296184288e-01
646;1.545582445610332e+00;5.028275345149654e-01
647;3.351540945410275e-02;2.812500000000000e-01
648;1.790062302841166e+00;5.998644981857322e-01
649;1.809400323753214e+00;7.664465289903141e-01
650;1.829998420836894e+00;6.982033559930203e-01
651;1.658151761731998e+00;7.554933835725326e-01
652;1.623016488320020e+00;8.259260264147925e-01
653;2.426590061010816e-01;5.098568933895639e-01
654;9.040677156961283e-01;3.373029528043675e-01
655;8.300303335119448e-01;6.981646874421223e-01
656;1.163567778633616e+00;2.872103815675317e-01
657;8.007666563923632e-01;7.685464686277397e-01
658;1.252868019871325e+00;2.668598366412612e-01
659;5.777586236993747e-01;7.737997636851546e-01
660;1.895764211012327e+00;7.369446055061634e-01
661;1.185060356275724e+00;4.487212538466548e-01
662;1.503844107589810e+00;1.495381407431406e-01
663;1.113776430782472e+00;4.720721632794572e-01
664;1.140016805319798e+00;5.370361996202966e-01
665;1.088628195057854e+00;5.609417708739973e-01
666;3.714562690792507e-01;7.706862683605583e-01
667;3.541143190367749e-01;8.288597980109536e-01
668;9.658076298701299e-01;4.047264739229026e-01
669;1.411131139523117e+00;8.971264447409211e-01
670;4.691743053016051e-01;9.668568860649182e-01
671;1.967261904761905e+00;4.062500000000000e-01
672;1.061232164652060e-01;5.821722564581124e-01
673;3.268135998175443e-02;5.312500000000000e-01
674;1.900863165471536e+00;5.297777816805218e-01
675;9.008631654715364e-01;5.297777816805218e-01
676;1.967418128018979e+00;5.937500000000000e-01
677;1.033967585786170e+00;7.187500000000000e-01
678;3.460622266465123e-01;4.275025143120344e-01
679;1.530610991209547e+00;3.313846460374917e-02
680;1.588058197587312e+00;5.543694842174879e-01
681;1.353495649375258e+00;8.255463175066826e-01
682;1.449107326648348e+00;3.823015905017033e-01
683;6.694929860898273e-01;4.164227760068488e-02
684;1.703737308714055e+00;6.317293040021965e-01
685;1.678393775258343e+00;7.064321244769817e-01
686;1.630930542804760e+00;6.348308634690694e-01
687;1.218750000000000e+00;9.677879119362977e-01
688;1.229031770311157e+00;9.172897375047920e-01
689;1.570722319593845e+00;1.652722342017807e-01
690;1.500248805767793e+00;2.209028843363305e-01
691;6.641170592918086e-01;3.189723204981726e-01
692;1.967404437180095e+00;6.562500000000000e-01
693;1.906250000000000e+00;3.265770757314240e-02
694;1.033223291651219e+00;9.058226676184329e-01
695;1.093750000000000e+00;9.673422924268577e-01
696;6.281884466211461e-01;8.287350801288583e-01
697;1.620689069296906e+00;4.711071437578315e-01
698;5.645414395883310e-01;4.690932187004502e-01
699;2.887102757769993e-01;9.594577545052955e-01
700;3.411079839173456e-01;5.343067887975443e-01
701;1.670042438271605e-01;2.273653718966219e-01
702;1.029214244136877e-01;2.280249794483036e-01
703;1.216110562899777e-01;3.036815102252953e-01
704;6.638355728362375e-01;1.697020917117849e-01
705;1.405921732223456e+00;3.267127161544989e-02
706;3.132186710806806e-02;6.562500000000000e-01
707;3.135801750544719e-02;4.687500000000000e-01
708;1.967418128018979e+00;5.325490225136057e-01
709;9.674181280189792e-01;5.325490225136057e-01
710;1.967261904761905e+00;4.672874008075236e-01
711;9.687229152714205e-01;4.687500000000000e-01
712;5.312500000000000e-01;9.687030372638311e-01
713;4.026322751637770e-02;9.597367724836223e-01
714;1.967224702380952e+00;9.672247023809524e-01
715;8.656311570821756e-01;6.429891543124786e-01
716;5.566958354041392e-01;2.282543774634783e-01
717;1.501607471587131e+00;6.475387941574658e-01
718;8.138518756656469e-01;5.412201806137242e-01
719;6.127997859486667e-01;1.119113053125242e-01
720;1.043370148549279e+00;4.856612310398874e-01
721;1.372036896973002e+00;3.511999587316643e-01
722;6.927172269043159e-01;8.391142191030205e-01
723;1.344101978487908e+00;9.678943570253626e-01
724;1.304678922202185e+00;7.510489504650670e-01
725;1.291262651633416e+00;8.060837733989341e-01
726;1.371820876618963e+00;7.644500091847093e-01
727;7.527418110479128e-01;4.457891525711884e-02
728;1.782570943732676e+00;3.964932061826302e-01
729;1.855432847990324e+00;5.663357851343999e-01
730;5.412543265875657e-01;5.222681888655778e-01
731;1.516273711068970e+00;8.290968070423399e-01
732;3.268135998175443e-02;5.913099216864175e-01
733;1.697930482867994e+00;2.493063638548541e-01
734;7.947070965192788e-01;6.186316782814697e-01
735;5.818376737489379e-01;6.588201198935461e-01
736;4.245881077309098e-01;4.364712733987982e-01
737;1.561724529977257e-01;1.033364722057148e-01
738;1.230714544638810e+00;8.319215847910726e-02
739;4.789570110008031e-01;3.719009385010614e-01
740;1.172191701957498e+00;7.319300695645666e-01
741;1.815362532163040e+00;1.248519338388135e-01
742;5.937500000000000e-01;9.674327554079114e-01
743;2.465230623150796e-01;3.697818238548196e-01
744;1.432598836722008e+00;7.832312306898789e-01
745;3.123621931231614e-01;3.282043238093024e-01
746;3.563566215632980e-01;2.895185760684338e-01
747;3.890174257224638e-01;3.652386424818638e-01
748;7.891657343897206e-01;3.030206595904957e-01
749;8.777316364030016e-01;1.804150612116373e-01
750;1.748272783711078e+00;7.238183073140307e-01
751;7.411570459411720e-01;5.679470785173480e-01
752;1.644247405936216e+00;1.695196112968961e-01
753;4.328319679971933e-01;7.097370445018238e-01
754;4.377781397932995e-01;6.246384891613126e-01
755;3.528441414706853e-01;6.147718893470681e-01
756;1.230990314951492e+00;4.281206729414817e-01
757;1.552157086051522e+00;9.039545527664917e-01
758;1.620265857378434e+00;8.911598735134718e-01
759;1.593750000000000e+00;9.673375916456890e-01
760;2.915993641588478e-01;1.907049583516955e-01
761;5.028618249991584e-01;2.211560136264913e-01
762;4.788071839646660e-01;2.585297945134215e-01
763;5.001424946990169e-01;2.963738420412467e-01
764;3.357866423626454e-01;8.904422855232557e-01
765;9.608889991638016e-02;3.658818715130361e-01
766;1.579192648626812e+00;6.292944913444547e-01
767;3.519178304589712e-01;3.855931256522247e-01
768;8.542996559131377e-01;8.005667230693648e-01
769;1.967871154186177e+00;9.048060424087902e-02
770;5.782320045512089e-01;5.649196671493960e-01
771;1.476818751222947e+00;2.880693438593940e-01
772;6.549716165884378e-01;1.172371968346649e-01
773;1.918339253439015e+00;6.789464931219696e-01
774;8.175770129507067e-01;9.580201308514567e-02
775;4.166666666666666e-02;2.041921423449653e-01
776;1.710423611909127e+00;9.070787887514311e-01
777;1.228844767530207e+00;1.818099835518832e-01
778;1.300272450573763e+00;2.100232015008602e-01
779;1.314277521039420e+00;1.684174391730985e-01
780;1.127471214252767e+00;6.560470605850779e-01
781;7.892649610062055e-01;1.763494958486271e-01
782;3.700211762058244e-02;3.947210273702996e-01
783;1.478676344772424e+00;5.367398187350545e-01
784;7.830028347797752e-01;4.275664142609780e-01
785;8.482505001199396e-01;4.111495154641277e-01
786;1.089388655984979e+00;7.742156568672993e-01
787;1.437839233760370e+00;8.244624975656649e-01
788;1.193190016448117e+00;2.288447675302068e-01
789;5.179023031810394e-01;6.078589866312692e-01
790;8.417697454746725e-01;4.813230273779995e-01
791;1.875774611246289e+00;1.814086395784714e-01
792;1.373107950822746e+00;6.889098906924318e-01
793;1.202087008677109e+00;8.177791479477706e-01
794;1.369826067902543e+00;1.691465818532445e-01
795;1.434712713451987e+00;1.472169723911959e-01
796;1.431501025676222e+00;2.188861073879815e-01
797;1.618379449213721e+00;3.887209893695805e-01
798;6.314453136847292e-01;9.503406694248058e-01
799;2.471095250692366e-01;6.204544918457761e-01
800;1.769889999091310e+00;6.879485780922648e-01
801;1.260514243359115e+00;6.104053334867078e-01
802;1.306839965853658e+00;5.728930931587252e-01
803;2.244050600522760e-01;3.348945434431771e-01
804;1.847085132228742e+00;8.996821061611473e-01
805;1.843750000000000e+00;1.000000000000000e+00
806;1.000000000000000e+00;1.562500000000000e-01
807;1.711794135463494e+00;2.098605806284894e-01
808;1.898725934291492e+00;8.498978092914917e-01
809;1.651128427033412e+00;3.353951036206040e-02
810;1.922450785720572e-01;6.839026034548124e-01
811;1.853200296025442e-01;6.183448890069666e-01
812;2.414356644596378e-01;2.100561619678966e-01
813;1.364566664695566e+00;4.084320844692828e-02
814;4.102481353452698e-01;8.482180574537145e-01
815;1.906250000000000e+00;1.000000000000000e+00
816;1.221171316680551e+00;3.164800376787833e-01
817;1.690095297062789e+00;9.948656158239383e-02
818;1.629582365704348e+00;6.757129441922951e-01
819;1.815665809227761e-01;2.654958226455770e-01
820;3.774636455654061e-01;5.124074464846755e-01
821;1.092637118906848e+00;3.401001720728392e-01
822;1.112560419373321e+00;4.069804301419557e-01
823;2.275120745861004e-01;4.369244136418846e-01
824;2.187500000000000e-01;1.000000000000000e+00
825;9.471849422856779e-02;2.683064541446455e-01
826;1.562506776366956e+00;5.859822218428771e-01
827;4.603485824244765e-01;5.091361598955574e-01
828;3.977776307912684e-01;5.482472409678161e-01
829;4.289734231366114e-01;7.851703561064698e-01
830;4.671877609621193e-01;3.279062756550430e-01
831;4.066732938570919e-01;2.766488497602562e-01
832;7.410537472557444e-01;7.294920390251024e-01
833;1.784335475585813e+00;2.485271726722732e-01
834;1.486347698283661e+00;3.651541277246354e-01
835;1.437678228264972e+00;9.263395971821144e-02
836;6.273726786843160e-01;8.924275950524837e-01
837;1.366945745848840e+00;1.020268632681734e-01
838;1.840612324885867e+00;6.482991316449895e-01
839;1.676173900221549e-01;4.897824535793457e-01
840;2.265298760529920e-01;5.470110083587512e-01
841;2.415663965690662e-01;7.461572470685062e-01
842;1.484624576641764e+00;8.559591376180422e-01
843;1.288230613096629e+00;3.619746697424392e-01
844;6.082968941060709e-01;7.428984822388336e-01
845;7.065424692299191e-01;6.620012855009160e-01
846;1.258946004242673e+00;4.555021234062286e-02
847;1.306221358200774e+00;8.892979139373212e-01
848;7.316143605603741e-01;8.620401948545574e-01
849;7.714431494743853e-01;8.060836832643338e-01
850;7.164017531146161e-01;7.828587251649766e-01
851;2.812500000000000e-01;0.000000000000000e+00
852;1.829540045676838e+00;3.676421072164811e-01
853;1.435741613988086e+00;5.944365910362159e-01
854;4.745912824138703e-01;5.930317907129510e-01
855;2.907310791007304e-01;9.183777796176270e-01
856;3.502559878117914e-01;9.683425117995430e-01
857;1.578380510941950e+00;3.989352455415554e-01
858;1.221671003827452e+00;5.651758475443567e-01
859;1.964633736559140e+00;1.654155727984816e-01
860;7.934237960070015e-01;9.107234413079830e-01
861;6.802238850234139e-01;8.605759552652222e-02
862;5.221291418530971e-01;9.001952488748578e-02
863;2.907756673070358e-01;8.024524452377287e-01
864;9.682906704324251e-01;8.788717672943964e-02
865;1.718024734578290e+00;7.816791894654032e-01
866;1.107610479126175e+00;7.052249248065591e-01
867;1.406250000000000e+00;1.000000000000000e+00
868;1.507962383882662e+00;1.063238383369277e-01
869;2.968750000000000e-01;3.638529489189188e-02
870;1.910219085186925e+00;2.230269457355213e-01
871;1.563731824754225e+00;7.708157550469323e-01
872;1.557564367251878e+00;7.110166679530661e-01
873;1.060954839043145e+00;2.414149195215726e-01
874;1.370529955413874e+00;4.823489053943991e-01
875;4.400977504537832e-02;6.934295815363134e-01
876;4.251710911766979e-01;3.969342122558390e-01
877;1.773617238594053e+00;8.021580217364643e-01
878;1.793045219199155e+00;9.106236355421800e-01
879;2.859846298760863e-01;3.680861923422664e-01
880;6.500347551273403e-01;6.710073529193193e-01
881;1.895778601260045e+00;4.268125161630703e-01
882;5.629802672498994e-01;2.674700701076143e-01
883;9.593948403731541e-01;8.057962117711851e-01
884;3.873622211174456e-01;1.096607884995493e-01
885;1.573876051436013e+00;2.074057826210335e-01
886;1.166941781457608e+00;7.991055942245229e-01
887;4.723453298417278e-01;6.710545699368549e-01
888;5.155463251593422e-02;4.354543007776527e-01
889;5.741278806359859e-01;8.944006367094899e-01
890;1.071201685279802e+00;6.343207156790102e-01
891;4.062500000000000e-01;1.000000000000000e+00
892;1.581376704525305e+00;1.152262769532389e-01
893;9.646337365591398e-01;1.718750000000000e-01
894;1.601035484872193e-01;2.979576831919557e-01
895;1.815910661725976e+00;5.193028870446524e-01
896;4.447597648302358e-01;5.445227440290963e-01
897;1.408738532027757e+00;8.500233874304666e-01
898;3.938442863664034e-02;3.195086174954533e-01
899;1.643942847194734e+00;4.390754265610131e-01
900;1.000000000000000e+00;3.437500000000000e-01
901;1.000000000000000e+00;8.437500000000000e-01
902;1.035366263440860e+00;8.281250000000000e-01
903;8.413162104618953e-01;8.435119657157822e-01
904;6.322836210832358e-01;2.423254264186456e-01
905;1.000000000000000e+00;7.187500000000000e-01
906;9.590895784543325e-01;6.911958430913350e-01
907;1.039624095827875e-01;5.094400334820010e-01
908;1.677564700618448e-01;5.477848789953064e-01
909;3.707775125962733e-01;9.079419704816758e-01
910;1.710339375389255e-01;3.863064012490135e-01
911;1.548110315353425e+00;6.525072867930777e-01
912;1.515264984376764e+00;4.372220302667281e-01
913;1.799298067639780e+00;3.173865371702224e-01
914;2.000000000000000e+00;3.125000000000000e-02
915;1.000000000000000e+00;3.125000000000000e-02
916;1.000000000000000e+00;9.687500000000000e-01
917;1.312295652602182e+00;5.340026628956429e-01
918;6.316786991588640e-01;3.745465830816871e-02
919;1.803740892265160e+00;1.786150709065680e-01
920;1.307313486741435e+00;9.588602641069505e-01
921;7.145838202745259e-01;5.381757692222922e-01
922;1.843750000000000e+00;0.000000000000000e+00
923;1.827744344910611e+00;3.724644838443820e-02
924;1.632884708179762e+00;9.611757091940811e-01
925;1.348916661733032e+00;3.198361902987265e-01
926;3.581764349226711e-01;2.160413277611473e-01
927;3.199352838114794e-01;1.510294622827867e-01
928;4.663856853412923e-01;1.053613853002739e-01
929;5.298466124078346e-01;1.524492242254070e-01
930;5.186008291324098e-01;7.141939924897078e-01
931;4.984847191854326e-01;7.472313498384945e-01
932;5.198457645962332e-01;6.470509679891786e-01
933;1.839920586833785e-01;5.537216282874345e-02
934;1.166524814659795e+00;9.677879119362977e-01
935;1.562500000000000e-01;1.000000000000000e+00
936;1.124409956235870e+00;6.376605765452872e-02
937;2.305544317208038e-01;9.070679123220553e-01
938;2.212522719602225e-01;4.784186243668609e-01
939;1.478472238871283e+00;3.158406150863430e-02
940;6.562500000000000e-01;1.000000000000000e+00
941;1.344489774330928e+00;8.923478290196913e-01
942;1.253671079526508e+00;7.086501178311126e-01
943;1.223247989967720e+00;6.844995851338191e-01
944;4.358422294876758e-01;8.304225247891538e-02
945;1.703183609529772e+00;3.638880070605914e-01
946;2.899419011271067e-01;4.842565308325874e-01
947;1.965236473620912e+00;2.038105328236728e-01
948;1.447416619509591e+00;7.491187517414216e-01
949;2.151947333578524e-01;1.611858935327579e-01
950;1.504550634361538e+00;7.213585401269740e-01
951;1.469095546492259e+00;6.657627460626180e-01
952;1.036660341798572e+00;4.433262613774347e-01
953;2.348263035637413e-01;8.571745106909981e-01
954;2.800928009716169e-01;6.032456135672833e-01
955;3.376731578426125e-01;6.507139924338957e-01
956;1.583533087950438e+00;4.682167626999382e-01
957;1.277293853623903e+00;8.406423236756643e-01
958;5.995080307419258e-01;7.717603970107986e-02
959;6.315072368106858e-01;1.937280752458970e-01
960;5.866080551676216e-01;1.677676464693088e-01
961;1.775370245523548e+00;5.659922197851700e-01
962;6.098386979210781e-01;3.753764612024210e-01
963;2.000000000000000e+00;3.437500000000000e-01
964;1.112946827569032e+00;7.454177486481529e-01
965;5.571734823002508e-01;4.445632513555008e-02
966;1.931023422921203e+00;5.990855898044465e-01
967;1.817343377798174e+00;4.437666413115834e-01
968;1.861593008058603e+00;4.112183962674854e-01
969;1.867471791183022e+00;4.857287064651532e-01
970;1.382989445999972e+00;5.574231696199965e-01
971;7.658808322196414e-01;4.878995296225510e-01
972;1.433268269986197e+00;7.151495658519191e-01
973;1.569679399752924e+00;2.740048045699200e-01
974;7.299692241920436e-02;7.626030906479344e-01
975;1.067031212006040e+00;1.198002883139134e-01
976;1.697471021161149e+00;8.292434766684837e-01
977;9.020800393665545e-01;6.468313911593513e-01
978;1.320151516065081e+00;1.056683309613296e-01
979;7.939551892964204e-01;2.457132607257569e-01
980;1.522188586147979e+00;3.737663884315063e-01
981;1.672855938985198e+00;8.964163522171856e-01
982;1.556169955637973e+00;9.626631452636202e-01
983;6.465454278358694e-01;4.405858852154841e-01
984;4.865488905902531e-01;4.523767334473486e-01
985;1.562500000000000e-01;0.000000000000000e+00
986;1.502881795978199e+00;2.594912138845744e-01
987;1.413375787797974e+00;9.632054625745743e-01
988;4.149519201261530e-01;9.639577075493868e-01
989;3.786364057039308e-01;4.428306365313439e-02
990;8.814363401878909e-02;7.184320794624657e-01
991;1.411695183765700e-01;7.367657411294070e-01
992;1.055920518023357e+00;6.890921636822945e-01
993;7.228182890449208e-01;3.786921231510821e-01
994;3.998110205139155e-01;1.440805908488518e-01
995;1.742688125693613e+00;8.602289759865633e-01
996;1.046465850192157e+00;3.710451323929375e-01
997;5.347749555204664e-01;8.416178395489293e-01
998;1.714852298901717e+00;5.408687689500130e-01
999;9.674181280189791e-01;5.797313899871995e-01
1000;1.547617359100355e+00;3.187695767009026e-01
1001;1.037713409199499e+00;6.197592072041358e-01
1002;1.752679264855757e+00;3.699617866152545e-01
1003;1.749570916772657e+00;4.210728839675163e-01
1004;1.092022974281646e+00;1.783818587063477e-01
1005;1.845458112673972e-01;4.198014489106639e-01
1006;7.917946161395097e-01;4.626575376135939e-01
1007;1.745279223550491e+00;7.715607701989866e-02
1008;7.187500000000000e-01;0.000000000000000e+00
1009;1.747612176704694e+00;1.689188528837209e-01
1010;1.843444153160549e+00;1.970276836993661e-01
1011;0.000000000000000e+00;7.187500000000000e-01
1012;1.939908650025062e-01;7.949254505138987e-01
1013;1.718750000000000e-01;9.677879119362978e-01
1014;2.080081478787794e-01;9.654192612156416e-01
1015;4.467241741033640e-01;3.547687750879164e-02
1016;3.301128544464298e-01;1.041442782526340e-01
1017;1.111050554356736e+00;1.205240062369102e-01
1018;5.313676667040548e-01;4.826607984048683e-01
1019;1.963371777231274e+00;3.694011022241459e-01
1020;1.900441766039844e+00;3.575235402696285e-01
1021;1.382144429915840e+00;2.027202785874170e-01
1022;2.990608857109114e-01;8.834418188574708e-01
1023;1.204190308234086e+00;1.557204555371023e-01
1024;9.679181421847238e-01;3.593750000000000e-01
1025;3.224843687145614e-01;7.542589090571519e-01
1026;1.626665888418185e+00;9.261514616330743e-01
1027;1.685547626807613e+00;9.625542695883234e-01
1028;8.587457528705336e-01;7.191047854702932e-01
1029;7.053672657100700e-01;4.421075360662232e-01
1030;7.298348780195226e-01;4.149125380852719e-01
1031;1.499648553132867e+00;6.119447757327087e-01
1032;7.635731117953342e-01;6.611315119006533e-01
1033;1.260787647171162e+00;4.088221766658925e-01
1034;3.003714352811387e-01;6.739326441670060e-01
1035;3.536626344086021e-02;8.119945784845546e-01
1036;1.909969860009482e+00;9.628137765897600e-01
1037;1.838783821375322e+00;2.419947657683575e-01
1038;8.375404709209058e-01;2.407478540168203e-01
1039;1.281250000000000e+00;1.000000000000000e+00
1040;4.885223099634368e-01;3.355761611442706e-02
1041;8.209600924828572e-01;5.760393055260498e-01
1042;4.479506590036048e-01;2.416555170510464e-01
1043;1.080804002890458e+00;4.857167363200191e-01
1044;1.078585423242002e+00;4.161512799862037e-01
1045;1.593750000000000e+00;0.000000000000000e+00
1046;1.579844482016475e+00;3.335054727033457e-02
1047;1.548781996809374e+00;8.462576685200419e-01
1048;1.592339374017224e+00;8.050843061909408e-01
1049;1.297481618736346e+00;6.734964759490399e-01
1050;1.330082913575367e+00;6.466870215815566e-01
1051;8.287889344383259e-01;3.109856711635975e-02
1052;8.751930643742578e-01;7.848946225337744e-02
1053;1.267922190309046e+00;2.348472536448175e-01
1054;1.134971104851658e+00;5.012927221906218e-01
1055;2.849683291153211e-01;1.560127357452346e-01
1056;2.000000000000000e+00;2.812500000000000e-01
1057;1.781250000000000e+00;1.000000000000000e+00
1058;1.800219508784080e+00;9.656425517054125e-01
1059;8.338972786966364e-01;3.664760605649674e-01
1060;8.256347170316927e-01;3.097014616792190e-01
1061;7.851788229704928e-01;3.692586187313766e-01
1062;3.227969903712564e-01;3.633384682876032e-01
1063;1.222450118625401e+00;3.522109784854622e-01
1064;1.150292008528476e+00;3.404839623056294e-01
1065;9.687500000000000e-01;0.000000000000000e+00
1066;1.032835934939847e+00;2.624531301203060e-01
1067;1.031497724479273e+00;2.973704489585469e-01
1068;1.090044386837145e+00;3.042862263257096e-01
1069;1.927519969184584e+00;7.528224845922922e-01
1070;1.963541666666667e+00;7.447916666666666e-01
1071;1.963605842847499e+00;6.928366856949973e-01
1072;1.000000000000000e+00;6.562500000000000e-01
1073;9.135551948051948e-01;6.864853896103896e-01
1074;9.668571258001516e-01;6.368392516003032e-01
1075;1.968750000000000e+00;0.000000000000000e+00
1076;9.687500000000000e-01;1.000000000000000e+00
1077;1.031250000000000e+00;1.000000000000000e+00
1078;4.445284189823653e-01;8.611269089311734e-01
1079;1.159351715931419e+00;1.668359048894442e-01
1080;8.437500000000000e-01;1.000000000000000e+00
1081;8.174022467640297e-01;9.621626244502299e-01
1082;1.202480293042695e-01;4.415791255259892e-01
1083;1.560162653258311e-01;4.465024766939666e-01
1084;6.592867239460493e-01;3.959661361024691e-01
1085;6.901598964611647e-01;9.633111517009986e-01
1086;7.187500000000000e-01;1.000000000000000e+00
1087;6.613937670422713e-01;8.993087155344293e-01
1088;1.446008854252283e+00;9.005292046698560e-01
1089;8.540231606167912e-01;9.023698996025018e-01
1090;8.813901078637071e-01;9.247508445218472e-01
1091;8.452818349945711e-01;1.968897705820816e-01
1092;1.417011553439166e+00;5.109996509053133e-01
1093;9.657635834674232e-01;7.310818017758329e-01
1094;4.003521866653288e-01;5.829433585768021e-01
1095;6.768122131091882e-01;4.998164528614292e-01
1096;1.678915691956659e+00;5.135544827070034e-01
1097;1.890841952503175e+00;8.142974563465600e-01
1098;1.969317009910115e+00;8.591452686933190e-01
1099;1.932291666666667e+00;8.063466061827957e-01
1100;9.079182942708333e-01;8.590901692708333e-01
1101;9.140218098958334e-01;8.163655598958334e-01
1102;9.632270262000406e-01;8.702505331058081e-01
1103;1.229749514302543e+00;7.624895416662397e-01
1104;1.920156454958561e+00;3.117836720965788e-01
1105;1.000000000000000e+00;7.812500000000000e-01
1106;5.421100787530744e-01;3.536368653999210e-01
1107;5.690528950788635e-01;3.890417684156303e-01
1108;7.793513233145290e-02;8.746026205451752e-01
1109;1.686786000990147e+00;3.571685327778250e-02
1110;1.718750000000000e+00;0.000000000000000e+00
1111;5.456918345399744e-01;7.871102173156517e-01
1112;5.980793813919357e-01;8.090398891376953e-01
1113;3.673734200700820e-01;1.661520798018646e-01
1114;7.827525429285292e-01;6.902584895231505e-01
1115;4.062715171324579e-01;9.192379558076448e-01
1116;1.640492226689525e+00;2.219284958250280e-01
1117;1.635735776861329e-01;1.627107863503053e-01
1118;1.093750000000000e-01;1.651785714285714e-01
1119;1.209746561961409e-01;1.100616892468452e-01
1120;1.429656569688774e+00;2.532244546157562e-01
1121;1.000000000000000e+00;5.937500000000000e-01
1122;1.699912421132683e+00;5.968405769126869e-01
1123;1.540931214444258e+00;9.321801509790764e-02
1124;4.449526488959363e-01;7.421573011952223e-01
1125;1.663356239016222e+00;8.309487113656289e-01
1126;8.681678819679191e-01;8.647687995998211e-01
1127;7.051324488727330e-01;6.280016039592824e-01
1128;0.000000000000000e+00;3.437500000000000e-01
1129;1.965648132362824e+00;8.148997124051234e-01
1130;1.966297180396884e+00;2.687104304609244e-01
1131;1.205077233252551e+00;4.978073453920540e-01
1132;1.648174257744490e+00;4.052611758718017e-01
1133;2.000000000000000e+00;7.187500000000000e-01
1134;6.157380328322051e-02;9.332705804992644e-01
1135;6.804311804441542e-01;2.477825090590779e-01
1136;1.279622626215295e+00;7.740934868448965e-01
1137;4.705880083745780e-01;1.395085464672989e-01
1138;5.673299196167023e-01;8.507160213032819e-01
1139;1.531250000000000e+00;1.000000000000000e+00
1140;1.968343718699247e+00;9.213450333308971e-01
1141;5.925523683682171e-01;6.260804037088664e-01
1142;9.871299961743694e-02;3.306222688865173e-01
1143;1.034194441636720e+00;1.311512399920461e-01
1144;2.167263009305414e-01;6.044173514517854e-01
1145;5.078351418892277e-01;6.804113262424126e-01
1146;9.022120786064963e-01;4.940842720849120e-01
1147;1.656250000000000e+00;1.000000000000000e+00
1148;5.481352947203100e-01;1.111142601175275e-01
1149;9.336163710510189e-01;1.538512064394814e-01
1150;1.924230670779548e+00;8.716942664487375e-01
1151;1.833532224009868e+00;9.681907648655392e-01
1152;1.376863518275810e+00;9.079429036025992e-01
1153;6.735078966870396e-01;7.630171115068676e-01
1154;1.781250000000000e+00;0.000000000000000e+00
1155;1.512593625272562e+00;9.690990936209752e-01
1156;1.518220890230422e+00;9.059476167622428e-01
1157;1.385194909537851e+00;7.210153968534665e-01
