Id;V0;V1;V2
768,134,300,432
769,136,300,432
770,49,265,430
771,227,265,430
772,78,394,431
773,197,394,431
774,61,314,432
775,134,314,432
776,164,343,433
777,23,343,433
778,147,434,452
779,147,221,452
780,57,420,628
781,435,451,628
782,190,383,436
783,110,346,460
784,234,321,437
785,95,321,437
786,108,353,438
787,215,353,438
788,224,386,439
789,137,386,439
790,76,396,440
791,191,396,440
792,148,444,446
793,148,446,618
794,153,395,442
795,97,395,442
796,110,443,577
797,187,443,577
798,89,223,444
799,148,223,444
800,58,204,462
801,58,445,462
802,441,446,618
803,64,441,446
804,86,447,638
805,86,231,447
806,52,448,556
807,52,235,448
808,125,378,449
809,185,378,449
810,79,287,450
811,201,287,450
812,57,435,628
813,144,435,451
814,146,452,599
815,147,221,453
816,86,221,453
817,112,220,635
818,145,220,454
819,134,349,455
820,54,349,455
821,27,389,456
822,163,389,456
823,8,9,496
824,7,8,457
825,153,297,458
826,297,458,470
827,222,451,459
828,87,222,459
829,110,436,460
830,190,436,460
831,190,385,461
832,60,385,461
833,148,223,462
834,204,223,462
835,129,239,463
836,239,389,463
837,49,252,464
838,118,252,464
839,100,251,465
840,121,251,465
841,200,406,466
842,163,406,466
843,111,226,467
844,111,348,467
845,128,236,468
846,236,299,468
847,143,345,469
848,202,345,469
849,158,279,470
850,48,279,470
851,268,407,471
852,69,268,471
853,81,371,472
854,371,472,588
855,5,6,473
856,5,225,473
857,189,348,474
858,111,348,474
859,175,381,501
860,118,381,501
861,18,355,476
862,17,18,476
863,102,243,477
864,53,243,477
865,189,478,609
866,478,479,609
867,138,478,479
868,194,417,480
869,93,417,480
870,384,385,481
871,120,385,481
872,224,439,482
873,56,439,482
874,77,377,562
875,77,483,562
876,228,413,484
877,135,228,484
878,273,343,485
879,126,273,485
880,152,286,486
881,87,286,486
882,196,356,645
883,152,356,645
884,286,454,488
885,152,286,488
886,81,472,489
887,201,472,489
888,54,219,490
889,149,219,490
890,113,328,491
891,149,328,491
892,198,421,492
893,25,421,492
894,102,295,493
895,218,295,493
896,160,258,494
897,258,494,598
898,160,259,495
899,84,259,495
900,8,457,496
901,160,457,496
902,91,314,497
903,217,314,497
904,238,264,498
905,102,498,554
906,216,311,539
907,117,512,575
908,344,500,607
909,112,344,500
910,172,374,501
911,175,374,501
912,106,289,502
913,210,502,573
914,16,291,503
915,16,17,503
916,418,504,596
917,65,504,596
918,324,413,505
919,83,413,505
920,34,276,506
921,34,35,506
922,50,116,508
923,50,507,508
924,155,310,508
925,116,310,508
926,155,288,509
927,107,509,574
928,33,425,510
929,202,425,510
930,186,324,511
931,174,324,511
932,156,311,575
933,156,512,575
934,103,380,513
935,156,380,513
936,198,518,624
937,198,514,518
938,24,338,515
939,23,24,515
940,30,340,516
941,29,30,516
942,176,448,556
943,176,543,644
944,90,249,518
945,229,249,518
946,159,279,521
947,158,279,519
948,114,336,520
949,159,450,553
950,279,519,521
951,80,519,521
952,157,266,522
953,122,266,522
954,33,276,523
955,175,276,523
956,12,13,524
957,12,357,524
958,35,525,597
959,4,35,525
960,26,308,526
961,25,26,526
962,32,425,527
963,31,527,580
964,28,341,528
965,27,28,528
966,22,342,529
967,21,22,529
968,139,278,530
969,139,325,530
970,201,283,531
971,283,531,636
972,40,376,613
973,173,376,532
974,96,307,533
975,173,307,533
976,203,395,637
977,203,534,637
978,184,543,644
979,176,536,644
980,176,535,543
981,93,517,536
982,10,11,627
983,10,537,627
984,20,312,538
985,19,20,538
986,311,499,539
987,3,499,539
988,108,350,540
989,238,498,554
990,252,309,541
991,99,252,541
992,104,247,542
993,104,231,542
994,95,291,543
995,184,291,543
996,5,378,544
997,5,6,544
998,274,352,545
999,137,274,545
1000,136,269,546
1001,47,269,546
1002,84,313,547
1003,170,313,547
1004,165,549,550
1005,165,548,549
1006,15,16,549
1007,16,291,549
1008,291,549,550
1009,95,291,550
1010,198,551,624
1011,88,551,624
1012,399,400,552
1013,109,400,552
1014,159,520,553
1015,336,520,553
1016,238,540,554
1017,108,540,554
1018,162,423,555
1019,67,423,555
1020,176,536,556
1021,263,536,556
1022,167,355,557
1023,124,355,557
1024,96,282,558
1025,96,293,558
1026,275,408,559
1027,211,408,559
1028,92,381,560
1029,175,381,560
1030,335,519,561
1031,158,519,561
1032,188,364,562
1033,130,364,562
1034,14,370,563
1035,182,370,563
1036,115,339,564
1037,339,564,565
1038,85,565,631
1039,171,565,631
1040,357,524,566
1041,170,357,566
1042,49,567,593
1043,233,567,593
1044,177,417,568
1045,417,568,616
1046,177,307,569
1047,96,307,569
1048,140,326,592
1049,326,570,592
1050,1,571,572
1051,310,571,572
1052,154,310,572
1053,289,502,573
1054,46,289,573
1055,288,509,574
1056,280,288,574
1057,117,499,575
1058,311,499,575
1059,240,311,576
1060,216,311,576
1061,38,346,577
1062,187,577,592
1063,113,236,578
1064,113,290,578
1065,51,241,579
1066,51,154,579
1067,347,374,580
1068,31,347,580
1069,100,322,581
1070,178,322,581
1071,54,362,582
1072,178,362,582
1073,178,322,583
1074,105,322,583
1075,29,393,584
1076,29,30,584
1077,20,397,585
1078,20,21,585
1079,221,358,586
1080,41,586,642
1081,179,313,587
1082,84,313,587
1083,119,313,588
1084,179,313,588
1085,242,589,643
1086,223,589,643
1087,229,518,624
1088,229,230,624
1089,411,570,591
1090,76,411,591
1091,38,577,592
1092,38,140,592
1093,106,380,594
1094,233,380,594
1095,232,403,594
1096,106,403,594
1097,183,372,595
1098,120,372,595
1099,383,595,596
1100,65,383,596
1101,196,356,597
1102,196,506,597
1103,225,415,598
1104,97,415,598
1105,434,452,599
1106,55,434,599
1107,182,371,600
1108,81,371,600
1109,42,332,601
1110,42,270,601
1111,12,392,602
1112,12,13,602
1113,161,302,603
1114,197,302,603
1115,199,445,604
1116,58,445,604
1117,199,400,605
1118,123,400,605
1119,142,261,606
1120,261,373,606
1121,186,511,607
1122,39,511,607
1123,189,474,608
1124,77,474,608
1125,37,348,609
1126,189,348,609
1127,17,18,610
1128,18,262,610
1129,263,536,611
1130,93,536,611
1131,217,373,612
1132,132,373,612
1133,376,532,613
1134,133,532,613
1135,226,426,614
1136,68,426,614
1137,131,327,615
1138,194,327,615
1139,194,327,616
1140,62,327,616
1141,269,407,617
1142,214,407,617
1143,148,445,618
1144,199,445,618
1145,303,502,619
1146,210,502,619
1147,168,335,620
1148,115,335,620
1149,166,336,621
1150,114,336,621
1151,114,337,622
1152,169,337,622
1153,388,420,623
1154,207,388,623
1155,230,590,624
1156,88,590,624
1157,53,230,625
1158,229,230,625
1159,74,181,626
1160,181,295,626
1161,170,357,627
1162,11,357,627
1163,145,451,628
1164,145,420,628
1165,378,379,629
1166,4,379,629
1167,101,281,630
1168,101,288,630
1169,425,527,631
1170,171,527,631
1171,193,304,632
1172,2,632,633
1173,304,632,633
1174,192,304,633
1175,258,457,634
1176,7,457,634
1177,220,454,635
1178,67,454,635
1179,203,458,636
1180,48,458,636
1181,534,587,637
1182,84,587,637
1183,323,447,638
1184,200,323,638
1185,105,298,639
1186,298,304,639
1187,227,486,640
1188,87,486,640
1189,144,222,641
1190,46,144,641
1191,221,452,642
1192,146,452,642
1193,43,204,643
1194,204,223,643
1195,184,517,644
1196,517,536,644
1197,92,276,645
1198,196,276,645
1199,137,431,646
1200,197,431,646
1201,99,266,647
1202,157,266,647
1203,79,287,648
1204,79,410,648
